delivery_id,order_id,delivery_status,delivery_time,rider_id
2279,2279,Delivered,12:44:00 AM,81
2280,2280,Delivered,12:21:00 AM,46
2281,2281,Delivered,12:24:00 AM,4
2282,2282,Delivered,12:46:00 AM,36
2283,2283,Delivered,12:20:00 AM,82
2284,2284,Delivered,12:51:00 AM,174
2285,2285,Delivered,12:49:00 AM,163
2286,2286,Delivered,12:18:00 AM,85
2287,2287,Delivered,12:39:00 AM,2
2288,2288,Cancelled,12:00:00 AM,46
2289,2289,Cancelled,12:00:00 AM,48
2290,2290,Delivered,12:24:00 AM,69
2291,2291,Delivered,12:46:00 AM,167
2292,2292,Delivered,12:17:00 AM,60
2293,2293,Delivered,12:25:00 AM,165
2294,2294,Cancelled,12:00:00 AM,177
2295,2295,Delivered,12:20:00 AM,61
2296,2296,Delivered,12:27:00 AM,119
2297,2297,Cancelled,12:00:00 AM,137
2298,2298,Delivered,12:16:00 AM,16
2299,2299,Delivered,12:39:00 AM,138
2300,2300,Delivered,12:34:00 AM,3
2301,2301,Delivered,12:54:00 AM,176
2302,2302,Delivered,12:41:00 AM,72
2303,2303,Delivered,12:24:00 AM,147
2304,2304,Cancelled,12:00:00 AM,60
2305,2305,Delivered,12:50:00 AM,93
2306,2306,Delivered,12:35:00 AM,94
2307,2307,Delivered,12:17:00 AM,113
2308,2308,Delivered,12:55:00 AM,151
2309,2309,Delivered,12:27:00 AM,45
2310,2310,Cancelled,12:00:00 AM,2
2311,2311,Delivered,12:17:00 AM,177
2312,2312,Cancelled,12:00:00 AM,136
2313,2313,Delivered,12:23:00 AM,169
2314,2314,Delivered,12:23:00 AM,77
2315,2315,Delivered,12:32:00 AM,175
2316,2316,Delivered,1:00:00 AM,152
2317,2317,Delivered,12:22:00 AM,57
2318,2318,Delivered,12:17:00 AM,161
2319,2319,Delivered,12:39:00 AM,26
2320,2320,Delivered,12:15:00 AM,132
2321,2321,Cancelled,12:00:00 AM,95
2322,2322,Delivered,12:35:00 AM,169
2323,2323,Delivered,12:46:00 AM,15
2324,2324,Delivered,12:32:00 AM,32
2325,2325,Delivered,12:52:00 AM,49
2326,2326,Cancelled,12:00:00 AM,105
2327,2327,Cancelled,12:00:00 AM,66
2328,2328,Cancelled,12:00:00 AM,1
2329,2329,Delivered,12:39:00 AM,71
2330,2330,Cancelled,12:00:00 AM,26
2331,2331,Delivered,12:38:00 AM,28
2332,2332,Delivered,12:22:00 AM,131
2333,2333,Delivered,12:23:00 AM,47
2334,2334,Delivered,12:25:00 AM,74
2335,2335,Delivered,12:22:00 AM,58
2336,2336,Delivered,12:57:00 AM,43
2337,2337,Delivered,12:51:00 AM,96
2338,2338,Delivered,12:18:00 AM,20
2339,2339,Cancelled,12:00:00 AM,7
2340,2340,Delivered,12:23:00 AM,63
2341,2341,Cancelled,12:00:00 AM,46
2342,2342,Delivered,12:27:00 AM,41
2343,2343,Cancelled,12:00:00 AM,31
2344,2344,Cancelled,12:00:00 AM,56
2345,2345,Delivered,12:51:00 AM,148
2346,2346,Cancelled,12:00:00 AM,164
2347,2347,Delivered,12:58:00 AM,35
2348,2348,Delivered,1:00:00 AM,139
2349,2349,Cancelled,12:00:00 AM,81
2350,2350,Delivered,12:47:00 AM,31
2351,2351,Cancelled,12:00:00 AM,73
2352,2352,Cancelled,12:00:00 AM,48
2353,2353,Delivered,12:46:00 AM,60
2354,2354,Delivered,12:35:00 AM,10
2355,2355,Cancelled,12:00:00 AM,45
2356,2356,Delivered,12:23:00 AM,26
2357,2357,Cancelled,12:00:00 AM,69
2358,2358,Cancelled,12:00:00 AM,159
2359,2359,Cancelled,12:00:00 AM,22
2360,2360,Cancelled,12:00:00 AM,101
2361,2361,Delivered,12:20:00 AM,14
2362,2362,Cancelled,12:00:00 AM,177
2363,2363,Delivered,12:20:00 AM,154
2364,2364,Delivered,12:52:00 AM,87
2365,2365,Delivered,12:29:00 AM,175
2366,2366,Delivered,12:24:00 AM,24
2367,2367,Delivered,12:15:00 AM,85
2368,2368,Cancelled,12:00:00 AM,157
2369,2369,Delivered,12:45:00 AM,129
2370,2370,Delivered,12:56:00 AM,77
2371,2371,Cancelled,12:00:00 AM,170
2372,2372,Delivered,12:26:00 AM,170
2373,2373,Delivered,12:49:00 AM,23
2374,2374,Delivered,12:33:00 AM,168
2375,2375,Cancelled,12:00:00 AM,64
2376,2376,Cancelled,12:00:00 AM,163
2377,2377,Delivered,12:35:00 AM,31
2378,2378,Delivered,1:00:00 AM,168
2379,2379,Cancelled,12:00:00 AM,159
2380,2380,Cancelled,12:00:00 AM,166
2381,2381,Delivered,12:34:00 AM,177
2382,2382,Cancelled,12:00:00 AM,32
2383,2383,Delivered,12:54:00 AM,147
2384,2384,Delivered,12:44:00 AM,156
2385,2385,Cancelled,12:00:00 AM,138
2386,2386,Delivered,12:20:00 AM,125
2387,2387,Delivered,12:41:00 AM,62
2388,2388,Delivered,12:16:00 AM,171
2389,2389,Delivered,12:21:00 AM,153
2390,2390,Delivered,12:56:00 AM,27
2391,2391,Cancelled,12:00:00 AM,28
2392,2392,Delivered,12:37:00 AM,71
2393,2393,Cancelled,12:00:00 AM,54
2394,2394,Delivered,12:22:00 AM,112
2395,2395,Delivered,12:59:00 AM,115
2396,2396,Cancelled,12:00:00 AM,14
2397,2397,Cancelled,12:00:00 AM,21
2398,2398,Cancelled,12:00:00 AM,171
2399,2399,Cancelled,12:00:00 AM,75
2400,2400,Delivered,12:22:00 AM,1
2401,2401,Cancelled,12:00:00 AM,78
2402,2402,Cancelled,12:00:00 AM,173
2403,2403,Cancelled,12:00:00 AM,144
2404,2404,Delivered,12:48:00 AM,36
2405,2405,Delivered,12:16:00 AM,105
2406,2406,Cancelled,12:00:00 AM,68
2407,2407,Cancelled,12:00:00 AM,171
2408,2408,Cancelled,12:00:00 AM,90
2409,2409,Delivered,12:39:00 AM,38
2410,2410,Cancelled,12:00:00 AM,166
2411,2411,Cancelled,12:00:00 AM,161
2412,2412,Cancelled,12:00:00 AM,8
2413,2413,Cancelled,12:00:00 AM,162
2414,2414,Delivered,12:16:00 AM,158
2415,2415,Cancelled,12:00:00 AM,141
2416,2416,Delivered,12:27:00 AM,162
2417,2417,Delivered,12:26:00 AM,127
2418,2418,Cancelled,12:00:00 AM,49
2419,2419,Delivered,12:42:00 AM,95
2420,2420,Cancelled,12:00:00 AM,38
2421,2421,Delivered,12:56:00 AM,177
2422,2422,Cancelled,12:00:00 AM,172
2423,2423,Delivered,12:51:00 AM,53
2424,2424,Delivered,12:54:00 AM,117
2425,2425,Delivered,12:23:00 AM,96
2426,2426,Delivered,12:55:00 AM,180
2427,2427,Delivered,12:23:00 AM,14
2428,2428,Delivered,12:55:00 AM,81
2429,2429,Cancelled,12:00:00 AM,97
2430,2430,Delivered,12:37:00 AM,106
2431,2431,Delivered,12:59:00 AM,119
2432,2432,Cancelled,12:00:00 AM,159
2433,2433,Delivered,1:00:00 AM,25
2434,2434,Delivered,12:42:00 AM,114
2435,2435,Delivered,12:19:00 AM,37
2436,2436,Cancelled,12:00:00 AM,119
2437,2437,Cancelled,12:00:00 AM,158
2438,2438,Delivered,12:34:00 AM,70
2439,2439,Delivered,1:00:00 AM,5
2440,2440,Delivered,12:21:00 AM,59
2441,2441,Delivered,12:16:00 AM,90
2442,2442,Delivered,12:51:00 AM,116
2443,2443,Cancelled,12:00:00 AM,34
2444,2444,Cancelled,12:00:00 AM,83
2445,2445,Delivered,12:27:00 AM,64
2446,2446,Cancelled,12:00:00 AM,167
2447,2447,Delivered,12:25:00 AM,80
2448,2448,Delivered,12:55:00 AM,150
2449,2449,Cancelled,12:00:00 AM,117
2450,2450,Delivered,12:17:00 AM,118
2451,2451,Delivered,12:57:00 AM,51
2452,2452,Cancelled,12:00:00 AM,5
2453,2453,Delivered,12:40:00 AM,143
2454,2454,Delivered,12:42:00 AM,141
2455,2455,Delivered,12:47:00 AM,121
2456,2456,Cancelled,12:00:00 AM,142
2457,2457,Cancelled,12:00:00 AM,112
2458,2458,Delivered,12:22:00 AM,148
2459,2459,Delivered,12:26:00 AM,16
2460,2460,Delivered,1:00:00 AM,173
2461,2461,Delivered,12:23:00 AM,178
2462,2462,Delivered,12:24:00 AM,140
2463,2463,Cancelled,12:00:00 AM,180
2464,2464,Cancelled,12:00:00 AM,89
2465,2465,Delivered,12:33:00 AM,12
2466,2466,Delivered,12:32:00 AM,4
2467,2467,Delivered,12:24:00 AM,104
2468,2468,Cancelled,12:00:00 AM,24
2469,2469,Cancelled,12:00:00 AM,110
2470,2470,Cancelled,12:00:00 AM,100
2471,2471,Cancelled,12:00:00 AM,134
2472,2472,Cancelled,12:00:00 AM,169
2473,2473,Cancelled,12:00:00 AM,66
2474,2474,Cancelled,12:00:00 AM,82
2475,2475,Delivered,12:58:00 AM,16
2476,2476,Delivered,12:21:00 AM,82
2477,2477,Delivered,12:42:00 AM,168
2478,2478,Cancelled,12:00:00 AM,34
2479,2479,Delivered,12:25:00 AM,88
2480,2480,Delivered,12:49:00 AM,68
2481,2481,Cancelled,12:00:00 AM,133
2482,2482,Cancelled,12:00:00 AM,30
2483,2483,Delivered,12:54:00 AM,5
2484,2484,Cancelled,12:00:00 AM,105
2485,2485,Cancelled,12:00:00 AM,4
2486,2486,Cancelled,12:00:00 AM,75
2487,2487,Delivered,12:36:00 AM,166
2488,2488,Delivered,12:54:00 AM,140
2489,2489,Delivered,12:26:00 AM,113
2490,2490,Cancelled,12:00:00 AM,141
2491,2491,Delivered,12:19:00 AM,73
2492,2492,Cancelled,12:00:00 AM,122
2493,2493,Delivered,12:17:00 AM,88
2494,2494,Delivered,12:57:00 AM,112
2495,2495,Cancelled,12:00:00 AM,78
2496,2496,Delivered,12:54:00 AM,119
2497,2497,Delivered,12:58:00 AM,25
2498,2498,Delivered,12:45:00 AM,38
2499,2499,Delivered,12:52:00 AM,32
2500,2500,Delivered,12:25:00 AM,103
2501,2501,Delivered,12:51:00 AM,132
2502,2502,Delivered,12:21:00 AM,81
2503,2503,Cancelled,12:00:00 AM,63
2504,2504,Delivered,12:29:00 AM,70
2505,2505,Delivered,12:37:00 AM,58
2506,2506,Delivered,12:27:00 AM,140
2507,2507,Cancelled,12:00:00 AM,77
2508,2508,Delivered,12:28:00 AM,6
2509,2509,Cancelled,12:00:00 AM,157
2510,2510,Delivered,12:55:00 AM,36
2511,2511,Delivered,12:41:00 AM,154
2512,2512,Delivered,12:44:00 AM,130
2513,2513,Cancelled,12:00:00 AM,131
2514,2514,Delivered,12:56:00 AM,51
2515,2515,Delivered,12:28:00 AM,31
2516,2516,Cancelled,12:00:00 AM,13
2517,2517,Cancelled,12:00:00 AM,46
2518,2518,Delivered,12:18:00 AM,129
2519,2519,Delivered,12:36:00 AM,177
2520,2520,Cancelled,12:00:00 AM,40
2521,2521,Cancelled,12:00:00 AM,12
2522,2522,Delivered,12:56:00 AM,93
2523,2523,Cancelled,12:00:00 AM,103
2524,2524,Delivered,12:31:00 AM,87
2525,2525,Delivered,12:54:00 AM,135
2526,2526,Delivered,12:15:00 AM,49
2527,2527,Delivered,12:31:00 AM,66
2528,2528,Delivered,12:18:00 AM,88
2529,2529,Delivered,12:49:00 AM,92
2530,2530,Cancelled,12:00:00 AM,112
2531,2531,Delivered,12:37:00 AM,158
2532,2532,Cancelled,12:00:00 AM,94
2533,2533,Delivered,12:20:00 AM,150
2534,2534,Delivered,12:45:00 AM,66
2535,2535,Cancelled,12:00:00 AM,179
2536,2536,Delivered,12:30:00 AM,156
2537,2537,Delivered,12:37:00 AM,9
2538,2538,Delivered,12:31:00 AM,76
2539,2539,Delivered,1:00:00 AM,172
2540,2540,Delivered,12:55:00 AM,171
2541,2541,Delivered,12:34:00 AM,180
2542,2542,Cancelled,12:00:00 AM,145
2543,2543,Cancelled,12:00:00 AM,36
2544,2544,Delivered,12:58:00 AM,5
2545,2545,Delivered,12:52:00 AM,96
2546,2546,Delivered,12:32:00 AM,82
2547,2547,Cancelled,12:00:00 AM,94
2548,2548,Delivered,12:32:00 AM,155
2549,2549,Cancelled,12:00:00 AM,23
2550,2550,Delivered,12:26:00 AM,135
2551,2551,Delivered,12:28:00 AM,19
2552,2552,Delivered,12:21:00 AM,116
2553,2553,Delivered,12:59:00 AM,147
2554,2554,Delivered,12:33:00 AM,150
2555,2555,Cancelled,12:00:00 AM,76
2556,2556,Delivered,12:32:00 AM,34
2557,2557,Cancelled,12:00:00 AM,48
2558,2558,Cancelled,12:00:00 AM,132
2559,2559,Delivered,12:30:00 AM,37
2560,2560,Delivered,12:54:00 AM,163
2561,2561,Delivered,12:51:00 AM,86
2562,2562,Delivered,12:57:00 AM,129
2563,2563,Delivered,12:44:00 AM,76
2564,2564,Cancelled,12:00:00 AM,40
2565,2565,Delivered,12:43:00 AM,154
2566,2566,Cancelled,12:00:00 AM,106
2567,2567,Delivered,12:29:00 AM,1
2568,2568,Delivered,12:32:00 AM,158
2569,2569,Delivered,12:35:00 AM,166
2570,2570,Cancelled,12:00:00 AM,88
2571,2571,Delivered,12:16:00 AM,146
2572,2572,Delivered,12:34:00 AM,114
2573,2573,Delivered,12:49:00 AM,167
2574,2574,Delivered,12:58:00 AM,98
2575,2575,Delivered,1:00:00 AM,73
2576,2576,Delivered,12:19:00 AM,112
2577,2577,Delivered,12:27:00 AM,140
2578,2578,Delivered,12:50:00 AM,44
2579,2579,Delivered,12:47:00 AM,172
2580,2580,Delivered,12:19:00 AM,4
2581,2581,Delivered,12:36:00 AM,145
2582,2582,Delivered,12:25:00 AM,90
2583,2583,Delivered,12:21:00 AM,43
2584,2584,Cancelled,12:00:00 AM,27
2585,2585,Delivered,12:22:00 AM,130
2586,2586,Cancelled,12:00:00 AM,152
2587,2587,Delivered,12:33:00 AM,98
2588,2588,Delivered,12:25:00 AM,63
2589,2589,Delivered,12:21:00 AM,22
2590,2590,Delivered,12:42:00 AM,97
2591,2591,Delivered,12:38:00 AM,95
2592,2592,Delivered,12:39:00 AM,58
2593,2593,Delivered,12:55:00 AM,110
2594,2594,Delivered,12:29:00 AM,1
2595,2595,Delivered,12:18:00 AM,175
2596,2596,Delivered,12:33:00 AM,174
2597,2597,Delivered,12:27:00 AM,52
2598,2598,Delivered,12:35:00 AM,149
2599,2599,Delivered,12:17:00 AM,21
2600,2600,Delivered,12:37:00 AM,102
2601,2601,Delivered,12:33:00 AM,4
2602,2602,Delivered,12:44:00 AM,171
2603,2603,Cancelled,12:00:00 AM,162
2604,2604,Delivered,12:38:00 AM,85
2605,2605,Delivered,1:00:00 AM,104
2606,2606,Delivered,12:51:00 AM,74
2607,2607,Cancelled,12:00:00 AM,24
2608,2608,Delivered,12:31:00 AM,100
2609,2609,Delivered,12:43:00 AM,54
2610,2610,Delivered,12:36:00 AM,159
2611,2611,Cancelled,12:00:00 AM,38
2612,2612,Cancelled,12:00:00 AM,177
2613,2613,Cancelled,12:00:00 AM,130
2614,2614,Delivered,12:27:00 AM,174
2615,2615,Delivered,12:54:00 AM,99
2616,2616,Cancelled,12:00:00 AM,39
2617,2617,Delivered,12:38:00 AM,122
2618,2618,Delivered,12:44:00 AM,68
2619,2619,Delivered,12:59:00 AM,26
2620,2620,Cancelled,12:00:00 AM,169
2621,2621,Cancelled,12:00:00 AM,101
2622,2622,Cancelled,12:00:00 AM,32
2623,2623,Delivered,12:42:00 AM,94
2624,2624,Delivered,12:41:00 AM,176
2625,2625,Delivered,12:40:00 AM,81
2626,2626,Delivered,12:44:00 AM,103
2627,2627,Delivered,12:34:00 AM,4
2628,2628,Delivered,12:40:00 AM,55
2629,2629,Delivered,12:30:00 AM,99
2630,2630,Delivered,12:37:00 AM,88
2631,2631,Delivered,12:47:00 AM,101
2632,2632,Cancelled,12:00:00 AM,30
2633,2633,Delivered,12:43:00 AM,30
2634,2634,Delivered,12:20:00 AM,15
2635,2635,Delivered,12:42:00 AM,147
2636,2636,Cancelled,12:00:00 AM,105
2637,2637,Delivered,12:44:00 AM,147
2638,2638,Delivered,12:39:00 AM,154
2639,2639,Delivered,12:29:00 AM,158
2640,2640,Cancelled,12:00:00 AM,48
2641,2641,Cancelled,12:00:00 AM,72
2642,2642,Delivered,12:52:00 AM,165
2643,2643,Cancelled,12:00:00 AM,105
2644,2644,Cancelled,12:00:00 AM,40
2645,2645,Cancelled,12:00:00 AM,59
2646,2646,Delivered,12:34:00 AM,73
2647,2647,Delivered,12:27:00 AM,109
2648,2648,Delivered,12:53:00 AM,45
2649,2649,Delivered,12:47:00 AM,81
2650,2650,Cancelled,12:00:00 AM,22
2651,2651,Cancelled,12:00:00 AM,89
2652,2652,Delivered,12:41:00 AM,48
2653,2653,Delivered,1:00:00 AM,135
2654,2654,Delivered,12:28:00 AM,128
2655,2655,Delivered,12:53:00 AM,73
2656,2656,Delivered,12:43:00 AM,115
2657,2657,Delivered,12:55:00 AM,75
2658,2658,Delivered,12:19:00 AM,128
2659,2659,Delivered,12:28:00 AM,58
2660,2660,Cancelled,12:00:00 AM,180
2661,2661,Delivered,12:30:00 AM,107
2662,2662,Delivered,12:18:00 AM,30
2663,2663,Delivered,12:18:00 AM,121
2664,2664,Cancelled,12:00:00 AM,138
2665,2665,Cancelled,12:00:00 AM,109
2666,2666,Delivered,12:45:00 AM,99
2667,2667,Delivered,12:58:00 AM,12
2668,2668,Cancelled,12:00:00 AM,95
2669,2669,Delivered,12:28:00 AM,73
2670,2670,Delivered,12:36:00 AM,10
2671,2671,Cancelled,12:00:00 AM,53
2672,2672,Cancelled,12:00:00 AM,85
2673,2673,Delivered,12:50:00 AM,177
2674,2674,Delivered,12:21:00 AM,110
2675,2675,Delivered,12:58:00 AM,170
2676,2676,Cancelled,12:00:00 AM,170
2677,2677,Delivered,12:38:00 AM,80
2678,2678,Delivered,12:54:00 AM,139
2679,2679,Delivered,12:55:00 AM,164
2680,2680,Cancelled,12:00:00 AM,15
2681,2681,Cancelled,12:00:00 AM,161
2682,2682,Delivered,12:58:00 AM,101
2683,2683,Delivered,12:21:00 AM,131
2684,2684,Delivered,12:34:00 AM,98
2685,2685,Delivered,12:34:00 AM,142
2686,2686,Delivered,12:46:00 AM,97
2687,2687,Delivered,12:15:00 AM,134
2688,2688,Delivered,12:57:00 AM,95
2689,2689,Delivered,12:43:00 AM,101
2690,2690,Cancelled,12:00:00 AM,79
2691,2691,Delivered,12:42:00 AM,7
2692,2692,Delivered,12:28:00 AM,97
2693,2693,Cancelled,12:00:00 AM,52
2694,2694,Delivered,12:57:00 AM,44
2695,2695,Cancelled,12:00:00 AM,73
2696,2696,Delivered,12:23:00 AM,138
2697,2697,Cancelled,12:00:00 AM,111
2698,2698,Delivered,12:40:00 AM,46
2699,2699,Cancelled,12:00:00 AM,37
2700,2700,Delivered,12:46:00 AM,26
2701,2701,Delivered,12:54:00 AM,161
2702,2702,Delivered,12:24:00 AM,23
2703,2703,Cancelled,12:00:00 AM,117
2704,2704,Delivered,12:29:00 AM,105
2705,2705,Cancelled,12:00:00 AM,100
2706,2706,Delivered,12:36:00 AM,112
2707,2707,Cancelled,12:00:00 AM,108
2708,2708,Delivered,12:44:00 AM,60
2709,2709,Cancelled,12:00:00 AM,156
2710,2710,Delivered,12:18:00 AM,97
2711,2711,Cancelled,12:00:00 AM,175
2712,2712,Cancelled,12:00:00 AM,12
2713,2713,Delivered,12:46:00 AM,41
2714,2714,Delivered,12:46:00 AM,175
2715,2715,Delivered,12:46:00 AM,42
2716,2716,Delivered,12:57:00 AM,50
2717,2717,Cancelled,12:00:00 AM,106
2718,2718,Delivered,12:38:00 AM,115
2719,2719,Delivered,12:41:00 AM,20
2720,2720,Cancelled,12:00:00 AM,67
2721,2721,Delivered,12:44:00 AM,179
2722,2722,Cancelled,12:00:00 AM,111
2723,2723,Delivered,12:41:00 AM,91
2724,2724,Delivered,12:59:00 AM,121
2725,2725,Delivered,12:55:00 AM,31
2726,2726,Delivered,12:41:00 AM,66
2727,2727,Cancelled,12:00:00 AM,8
2728,2728,Cancelled,12:00:00 AM,41
2729,2729,Delivered,12:25:00 AM,102
2730,2730,Delivered,12:22:00 AM,169
2731,2731,Delivered,12:23:00 AM,51
2732,2732,Delivered,12:31:00 AM,150
2733,2733,Delivered,1:00:00 AM,66
2734,2734,Delivered,12:36:00 AM,115
2735,2735,Delivered,12:26:00 AM,69
2736,2736,Delivered,12:59:00 AM,68
2737,2737,Delivered,12:53:00 AM,23
2738,2738,Cancelled,12:00:00 AM,117
2739,2739,Cancelled,12:00:00 AM,111
2740,2740,Delivered,12:32:00 AM,138
2741,2741,Delivered,1:00:00 AM,48
2742,2742,Delivered,12:42:00 AM,25
2743,2743,Delivered,12:34:00 AM,135
2744,2744,Delivered,12:55:00 AM,19
2745,2745,Delivered,12:16:00 AM,149
2746,2746,Delivered,12:53:00 AM,88
2747,2747,Cancelled,12:00:00 AM,166
2748,2748,Delivered,12:45:00 AM,132
2749,2749,Delivered,12:19:00 AM,144
2750,2750,Delivered,12:30:00 AM,53
2751,2751,Delivered,12:48:00 AM,164
2752,2752,Delivered,12:16:00 AM,126
2753,2753,Delivered,12:15:00 AM,57
2754,2754,Delivered,12:55:00 AM,62
2755,2755,Delivered,12:22:00 AM,90
2756,2756,Delivered,12:40:00 AM,107
2757,2757,Delivered,12:45:00 AM,3
2758,2758,Delivered,12:36:00 AM,50
2759,2759,Delivered,12:30:00 AM,166
2760,2760,Delivered,12:57:00 AM,11
2761,2761,Cancelled,12:00:00 AM,137
2762,2762,Cancelled,12:00:00 AM,85
2763,2763,Delivered,12:20:00 AM,154
2764,2764,Delivered,12:49:00 AM,52
2765,2765,Delivered,12:49:00 AM,174
2766,2766,Delivered,12:39:00 AM,15
2767,2767,Delivered,12:40:00 AM,146
2768,2768,Delivered,12:40:00 AM,177
2769,2769,Delivered,12:26:00 AM,79
2770,2770,Delivered,12:54:00 AM,141
2771,2771,Delivered,12:53:00 AM,94
2772,2772,Delivered,12:41:00 AM,147
2773,2773,Delivered,12:20:00 AM,17
2774,2774,Delivered,12:17:00 AM,50
2775,2775,Delivered,12:15:00 AM,139
2776,2776,Cancelled,12:00:00 AM,151
2777,2777,Cancelled,12:00:00 AM,113
2778,2778,Delivered,12:37:00 AM,136
2779,2779,Delivered,12:39:00 AM,55
2780,2780,Delivered,12:50:00 AM,178
2781,2781,Delivered,12:56:00 AM,8
2782,2782,Cancelled,12:00:00 AM,67
2783,2783,Cancelled,12:00:00 AM,15
2784,2784,Delivered,12:33:00 AM,69
2785,2785,Delivered,12:21:00 AM,100
2786,2786,Cancelled,12:00:00 AM,20
2787,2787,Delivered,12:40:00 AM,104
2788,2788,Cancelled,12:00:00 AM,163
2789,2789,Delivered,12:56:00 AM,173
2790,2790,Delivered,12:21:00 AM,52
2791,2791,Cancelled,12:00:00 AM,1
2792,2792,Delivered,12:40:00 AM,52
2793,2793,Cancelled,12:00:00 AM,84
2794,2794,Delivered,12:33:00 AM,135
2795,2795,Delivered,12:37:00 AM,50
2796,2796,Delivered,12:51:00 AM,108
2797,2797,Cancelled,12:00:00 AM,23
2798,2798,Delivered,12:55:00 AM,4
2799,2799,Cancelled,12:00:00 AM,75
2800,2800,Cancelled,12:00:00 AM,132
2801,2801,Cancelled,12:00:00 AM,6
2802,2802,Delivered,12:47:00 AM,144
2803,2803,Delivered,12:15:00 AM,81
2804,2804,Delivered,12:56:00 AM,123
2805,2805,Cancelled,12:00:00 AM,68
2806,2806,Delivered,12:58:00 AM,150
2807,2807,Cancelled,12:00:00 AM,134
2808,2808,Cancelled,12:00:00 AM,125
2809,2809,Delivered,12:38:00 AM,136
2810,2810,Delivered,1:00:00 AM,65
2811,2811,Delivered,12:18:00 AM,44
2812,2812,Cancelled,12:00:00 AM,77
2813,2813,Delivered,12:52:00 AM,63
2814,2814,Delivered,12:47:00 AM,118
2815,2815,Cancelled,12:00:00 AM,18
2816,2816,Delivered,12:28:00 AM,138
2817,2817,Delivered,12:53:00 AM,154
2818,2818,Cancelled,12:00:00 AM,37
2819,2819,Delivered,12:44:00 AM,146
2820,2820,Delivered,12:59:00 AM,59
2821,2821,Delivered,12:36:00 AM,172
2822,2822,Delivered,12:33:00 AM,68
2823,2823,Delivered,12:58:00 AM,69
2824,2824,Cancelled,12:00:00 AM,87
2825,2825,Delivered,12:49:00 AM,159
2826,2826,Delivered,12:16:00 AM,88
2827,2827,Cancelled,12:00:00 AM,113
2828,2828,Delivered,12:27:00 AM,167
2829,2829,Delivered,12:18:00 AM,32
2830,2830,Delivered,12:52:00 AM,154
2831,2831,Cancelled,12:00:00 AM,83
2832,2832,Delivered,12:23:00 AM,102
2833,2833,Delivered,12:19:00 AM,71
2834,2834,Delivered,12:59:00 AM,91
2835,2835,Delivered,12:58:00 AM,114
2836,2836,Cancelled,12:00:00 AM,164
2837,2837,Cancelled,12:00:00 AM,133
2838,2838,Delivered,12:25:00 AM,76
2839,2839,Cancelled,12:00:00 AM,95
2840,2840,Cancelled,12:00:00 AM,164
2841,2841,Delivered,12:40:00 AM,109
2842,2842,Delivered,12:29:00 AM,112
2843,2843,Delivered,12:28:00 AM,13
2844,2844,Delivered,12:37:00 AM,29
2845,2845,Cancelled,12:00:00 AM,36
2846,2846,Cancelled,12:00:00 AM,133
2847,2847,Delivered,12:20:00 AM,106
2848,2848,Cancelled,12:00:00 AM,51
2849,2849,Delivered,12:43:00 AM,159
2850,2850,Delivered,12:52:00 AM,112
2851,2851,Delivered,12:29:00 AM,23
2852,2852,Delivered,12:44:00 AM,63
2853,2853,Delivered,12:27:00 AM,51
2854,2854,Cancelled,12:00:00 AM,144
2855,2855,Cancelled,12:00:00 AM,91
2856,2856,Delivered,12:40:00 AM,142
2857,2857,Delivered,12:55:00 AM,64
2858,2858,Cancelled,12:00:00 AM,101
2859,2859,Delivered,12:51:00 AM,163
2860,2860,Delivered,12:36:00 AM,115
2861,2861,Cancelled,12:00:00 AM,11
2862,2862,Cancelled,12:00:00 AM,162
2863,2863,Cancelled,12:00:00 AM,16
2864,2864,Delivered,12:22:00 AM,85
2865,2865,Delivered,12:58:00 AM,9
2866,2866,Delivered,1:00:00 AM,63
2867,2867,Delivered,12:32:00 AM,53
2868,2868,Delivered,12:22:00 AM,110
2869,2869,Cancelled,12:00:00 AM,40
2870,2870,Delivered,12:54:00 AM,46
2871,2871,Delivered,12:27:00 AM,83
2872,2872,Delivered,12:40:00 AM,48
2873,2873,Cancelled,12:00:00 AM,32
2874,2874,Delivered,12:30:00 AM,68
2875,2875,Delivered,12:27:00 AM,62
2876,2876,Cancelled,12:00:00 AM,95
2877,2877,Delivered,12:43:00 AM,23
2878,2878,Delivered,12:26:00 AM,5
2879,2879,Delivered,12:35:00 AM,125
2880,2880,Delivered,12:34:00 AM,158
2881,2881,Cancelled,12:00:00 AM,33
2882,2882,Cancelled,12:00:00 AM,18
2883,2883,Delivered,12:29:00 AM,164
2884,2884,Delivered,12:49:00 AM,109
2885,2885,Delivered,12:15:00 AM,98
2886,2886,Cancelled,12:00:00 AM,130
2887,2887,Delivered,12:26:00 AM,136
2888,2888,Delivered,12:54:00 AM,116
2889,2889,Cancelled,12:00:00 AM,35
2890,2890,Delivered,12:57:00 AM,170
2891,2891,Delivered,12:47:00 AM,115
2892,2892,Delivered,12:17:00 AM,37
2893,2893,Delivered,12:31:00 AM,95
2894,2894,Delivered,12:40:00 AM,80
2895,2895,Cancelled,12:00:00 AM,177
2896,2896,Delivered,12:35:00 AM,60
2897,2897,Cancelled,12:00:00 AM,31
2898,2898,Delivered,12:58:00 AM,13
2899,2899,Cancelled,12:00:00 AM,121
2900,2900,Delivered,12:40:00 AM,164
2901,2901,Delivered,12:52:00 AM,180
2902,2902,Delivered,12:18:00 AM,123
2903,2903,Delivered,12:16:00 AM,4
2904,2904,Cancelled,12:00:00 AM,173
